parent_account,amount
1B6C98E95FCD128175603,3
596539441433BA9ED7BB0,3
18A7869B3C6C67F76B4BE,3
788E4829FCAF98D0D3C71,3
FC0C407E661D565745B8F,3
949728E03193D376FF89A,3
E044E8102EB2A6FD7BFE3,3
EF6BBBBAAD5E90786ABA2,3
188E3EAD6B6369B8406B1,3
66C022721CCF60CAE08D0,3
C4351A9BB246722D4FF68,3
2ECF5FA6922D68891473E,3
29C861A3C3A7904296070,3
79171483E6224093069C0,3
AB65D899B3119F49D0D93,3
AB6C43374FEB887F20B74,3
9E8384FE4CC7D5162ADCF,3
AB71C4B237404CF3CCB5E,3
7B482FCFB9E268216B2CF,3
D9E75B8A3FF9F02E3BECA,3
A0424EA62D294721CAE74,3
D6221E7DEFE70CAE31450,3
D61F31958B3E1CF229C8F,3
B5FA4F7396703023A1CD3,3
5B552196A0054C186D201,3
A12AB04ECB7DE14CBCD0A,3
ABDD7E68EA327EC1BDAED,3
B5F6876AD8006EC40E849,3
5B1D1F7F5E683AAC65715,3
9E6A87F56B9D333D18ADA,3
9E4B287AF4E86599FC296,3
DB8DBFB23A27948AC4DBD,3
D5D1F848C7B2D358581F2,3
2D50FD78B9BEB37DFE7AD,3
EE5FC0B204B8B73212EC8,3
8415C949E9B10B7846B88,3
EE90B2277E40DC5DF6770,3
ABDBED5EE766D40CA6BCD,3
5E8030D49D286857EDA30,3
3B74E86D7BB7C1BE1A9C6,3
FD1AB4AF61B18DD7C6E93,3
9F684E20861B54744E4B6,3
0094807B9709F471CED8B,3
627091D7CC406B14C8BB9,3
197292003E5D965E109B5,3
27A7EAA8481E5459A7FEB,3
3D5D83C2F3FEBBF37EE2F,3
6464D622AE0FD568E1C8E,3
3DA793B85665A4D1845E3,3
73954315F7BFBBFE11A15,3
7FE016A249EE7BF37857C,3
E95C490162155191F59D4,3
680AF1DDDFD1C95B6E94F,3
3DD22E0CCA6FB56E9F2DC,3
681D3C6F3FCB3A190954F,3
60FD950FBD7395340DE88,3
2F58F03C0B422F5481693,3
6839D588390C91F005AB7,3
E9AD25DA4B9BB73C0FA99,3
A9456603D9FFE783488E5,3
6471089D5F9EC3C7D414E,3
154D840DB2F496E737D4C,3
195F0328E1A94473F9AEA,3
9F368BC5153CE07A3AFC7,3
CB5537129453EFDA583DA,3
B68F167FAF452EC13B7A8,3
7A13BEB831E9194A312FC,3
E6902EA0376CE55793B42,3
CB19F9DF14CEF1F810CE2,3
E8E7D47C807CFE5CFC067,3
E8CD77A3A8113DA534D7A,3
3CE63D796E363FE082668,3
97830D38939BBA28C9D11,3
283ED8470C4CDABFC1529,3
1ACC247A2E551761E7B33,3
7E674F6B9A51B1B35CAA2,3
134496116FAF31E08C5C0,3
E7E86184536E8750F071B,3
E7917402FB8E656946DE2,3
08374BA43CE8268A50278,3
12816CCEF9AA0D61428B7,3
C04A841B80CEF95CA84A5,3
642821758BC6555F34037,3
A8B8BCD80FAD3AB5D27FE,3
3045A3268AE1E9CC95206,3
632E6FF9E7E90F30BB5AB,3
A89BC8348001CFB9DFA03,3
9F9DF1C3B529FAF2CA7A4,3
3CB5ABD4A5EB41A34D9A2,3
D95379A441CBE147554E2,3
FEC1F4C88AE267BC2C01D,3
1BBFAB813265F3C8B6995,3
6453DA90011DA22E29C22,3
62B8FE27E8AB64DC261CE,3
7F1CBB42F9878D0DA06DC,3
67CF82C77A225BC136103,3
2F86FC65030D352A181E7,3
C52DFCC65AD1D733153BA,3
E68DB00B12D911576EABE,3
FFA491548495C6BFFCE18,3
B8357E42901D3FC589BF2,3
7D156506967141D32FDEB,3
5FBB8BA9E4242995E3C31,3
969283C31B4548745F063,3
68ACBFEAFA273EA1433D8,3
0BCC913A47C03EB8C8827,3
5FAF495266103E5805A26,3
3EDBDEED3AF782FECED8A,3
5F5B152E1B78890B98CF6,3
AA436EC7165847F4C34C0,3
5F342DE5B311EFDA61A6C,3
81E97D3FA228D5FC33422,3
A76C0AF30ACEE76D7CD2B,3
2F21C7315453E06BA397D,3
A0E537573EEF092719FB5,3
1F62E65A25442DC57085C,3
73D78F9DEF9BA77C24CC9,3
5F01266B6DBD6B055B983,3
2681935E5B5A16E741BEA,3
82322CEC77DA093AB1165,3
657B14EC6F062B8409D83,3
31ABA59C6B73517A5EEBA,3
074BCCC9049777FE8CCC1,3
5EA8595951B93056335A3,3
3C56C68D8243A3D81265D,3
FFA3C5C4F4FB79FF10C16,3
BF3BBCF8CC59A8BB7E08E,3
A84AEB525881685049401,3
0C9A582A57596D4278520,3
81A18B8EA84EC4ACD5153,3
73C13CBEA31A1616A9FC5,3
60F618B74583BCCD7C1F6,3
315FF9D0116CD7708633C,3
9F01F5A86601B41D6E043,3
202D12FD2DF4EB30349CD,3
3163B1A1B89B18F79BAA4,3
CB5E1EBED9296C751D48F,3
D80B741152262C474F3AE,3
DEFAB4D575634F293A710,3
64C0985EB316FB57E0703,3
64C4B6109C09D1F1A1B6B,3
EA4BDE4C6CF346342C9C1,3
A9DACE66F1408EB18BD78,3
605C228E9423AF668FDED,3
68A7BA230D9FE571D416D,3
602FA029F5F9E226217CB,3
7B12C34AFFC97003B050D,3
64EC5CAA624EDEAD81104,3
60262EBFF2987CFC269BC,3
58FDB7B2AEFEDA27EA6AD,3
15371256248B980E69551,3
39F473AF727A6E92ECF97,3
00C2A8B43439DB78B7E46,3
732C4E3D5DBB5B5AD1E70,3
3B9DE514BB1A88B039C9D,3
E5275A5F8B38FF5B2BA8D,3
58FF0AFC03AC056C465BE,3
030165AF69CF437A47455,3
F41F941A9B194EB6C704A,3
76F69FD07E4C396E20286,3
C8C88F26557C155CE0CDC,3
3501C23A99F9730E0CB5E,3
F50BB75580BD9034DB441,3
17731C321446A0BAF3C12,3
1DE4ACD35C74C7DFF0EC8,3
B0B54617CA49C2DAA6423,3
B0C04C5C3057D03EF9F38,3
9BDF0A3142790E104E333,3
8C757837FBB87A53957AA,3
B0F0264069A14996A5804,3
4EE8482B71C225D266F6A,3
37FDAF0D7FCA35D1D57B6,3
3552F1338828817B50921,3
2AFE708E969F31C23B6AB,3
37F8BDC932762C0624972,3
CEAC2EC6C8B179E21F1AA,3
45FC139C8901945D8F3F2,3
BC1BC0C065E9F695D19C7,3
F58787EBAD158845F6C85,3
BA429F7032D30447AA16A,3
8CA35E85C11D12CF80459,3
6DD9891DC1DD52B9D0117,3
21F720899CDA358D570DE,3
4DD4C52F5B72D656A0922,3
C1A64EC3C161B56FEA850,3
466DD75EB73D58CFCECFE,3
0DFDDC91BF2ED414640B4,3
1524236A8DFC81EA0A7F9,3
E1B6BF994D6536169173A,3
706ABA15F9649B3792DB3,3
C8E54AE17CB49DC84886C,3
34F454748E55E7D68A5B7,3
8B1AED46EB9BB67619B55,3
1ECB312E8D0AE79CD7FA9,3
B464607CC40BC009FCBAE,3
8A650469D7003B93C5D75,3
6D011066FB7BABF5C3DEA,3
BCDB5EE76032520FF866B,3
7BA165C49ABEF70538018,3
514F60A3EAABD8FD54EE9,3
6D07ACF841884E0956DCC,3
04F0E4DC242C054715D15,3
C756CB96A37FB0C6B0B0C,3
50C5A5D47562483098647,3
BCA4B905E4A802CA6B1F2,3
58D6E39F6A3CF82042EDC,3
9A4D84D19D1ED74732279,3
23C8FBD159E472057ADC4,3
E231D4BE7C19BA400E803,3
8B33C8454A7AB99CCEEE8,3
707894A41B5EB3C6D9DA7,3
FA8D879A7C7273342BC47,3
BC775A70F62BF0D34C4AA,3
4556C44ED05ADD269DD0A,3
B43F952DB3911AD92F5A1,3
5009DD8FA69FCC1C3C485,3
91DED3C28F07FE550B2B8,3
23D301878FBBC67F054E7,3
77838C0685C9C43E7E3B7,3
23CAB5C77B2970F4E5194,3
8BA3054785D25CEEE6A3A,3
3585F4792D89EAFA666EF,3
4D5DB80EC331F44843BBB,3
34B8D9BD9C65B8631BD15,3
1E13B1C51AD66EA9A9DB3,3
BB6611B09975D5FE7F924,3
362B6E484F9248DDB7CDC,3
C221F837567F7216A094D,3
2B71D300051A876BD897E,3
8EC56E2427242E234EF1E,3
9011FCBDB2D5C3361EAC1,3
7596D25AC802814855A7B,3
9AB1E612E42E7FFEC9AED,3
4A8F0EA488A968CA3A3AD,3
14FA09EFB99817329E4A7,3
486FB30567B6720D30B03,3
CF380EBF9F5D83B2BDD83,3
1E5F4442935D2D0F2DA2D,3
6EE8FA80763E9FEDA8A23,3
6EF2BE1DEE1891CC3876A,3
B2C75A44B145698A435D6,3
4A0F61F423B0CC7303E31,3
7695F5C2A60480ACA14FB,3
49E6BA7EC4007706B4C67,3
B362E7C9A62CE07F8278E,3
49C155231C5A187E35BB3,3
CF569F6B5501038DCA9E1,3
4976F1E82FAD6B790BB14,3
9AEA1CD968BC51AD15497,3
9AE196D6CC526E1DE9D0A,3
E137989EA754D7E55B36C,3
8F8ADBBF819C35C7F0817,3
B34E6FB0BA450ABC89677,3
F83477820DF8D3957708F,3
8E74EB568DD0DB5EC0C19,3
9058808C232EAA6DC2FE0,3
6E8DFD9B2E70B7BA43EA4,3
A2313726F365111F1C5AE,3
4D358F788ACCB235F3FEA,3
D0DCA9DDBEB1FBB0F5C9E,3
BA6452E64C2E5B46687DE,3
4D20CFB3334D0097DDE53,3
37B0E9C1AB51EA147F64D,3
75410F2EF3EFB7DB6320A,3
09CF62D337FF2BC1CFED8,3
03F3A0A455C609B07FF96,3
B3F1D69653195425F760A,3
F641F27B7FFEA3DCFCFC1,3
A2BFCDBF830BD6627B3E1,3
4CC16979A6A64A9563ABC,3
6E448B1F783ED4CDBA3ED,3
B3B10EF3387206BD0EAEE,3
70147C734D9EE4A55CA04,3
2379D8260C92982B39ECC,3
0E5DDD9911890CD7C261F,3
226759DF0D78E1CC31218,3
B1CC5435FCF9BC7EC4283,3
4C56BEFE8B17671BCA82E,3
B1CCBE558FF46BC8B6FBF,3
D0965F1ED0AC07724775F,3
4C2919C4CB70CA5A62CB1,3
BBB6E5547D02D262B2723,3
03B90694EEE96A6FA1875,3
47DA472CCD6606C9AFA7B,3
1E267A5CF75D5F81DC417,3
E198364E3AF796DEAF792,3
34B8DE6FFB6E68103B1B4,3
F018784907631F5443272,3
C905A12F752C322614A24,3
569AFA2950F302C7D4FBA,3
86F7D370395DFFE3D55D8,3
F0DB8A48052F0DE8CA106,3
570EC1D5B08A6664A7251,3
FBC5DF5D79C240CC6E869,3
6B49C9D857C347A8E624C,3
DBEBC1DC1134A2F1A3E05,3
C6284E073106B191BC726,3
9413AFBC1572F7285842B,3
0D2C2441590F5388062A4,3
70D44AA953AE59A09727A,3
05F815726A578826B8C72,3
93FCE8080416EFF7F116C,3
6B63C534F4F84DE9C49E5,3
93DA162BEAB469BC1AE82,3
88A1CF912F106E68FEECE,3
2CCEFE2742BF435892844,3
2C9B62079BFE367B28F88,3
435B051F6E88F26A6C1BE,3
6B9729A1B1DD5F37001B8,3
C64714BA0D9D5EDF1B677,3
04F8B82A58C8965CFBAA4,3
DBFEE6DABB85FEF4A8CDF,3
FB75021236531106EF2F0,3
5575257B5909909F7D964,3
A673FF7564FAB13609187,3
884C766211F95AB31906E,3
889550767B6403C503930,3
342EB010C1B15FD52D5B4,3
70EBABE3F2F4A64F1467D,3
E36BFDB0D67A20AEC3FFC,3
425B97DBCED98DA7FFD05,3
33DE93263E172B5F5D752,3
2CFE7E76CC47BD96A2872,3
58B47F6AE5527D53F6B64,3
D511E9838913E1E951C09,3
33613392E12C36AE11EAB,3
E39243DA88E95BDBA4953,3
E38DDFE02C550D532F909,3
587736CCFAEB936F519DF,3
B91DED242EDD353C97C28,3
BADE0124DCDACAF5240BF,3
BE7E0293BAB647CBF7E92,3
25511EF798DA2FC39A879,3
38D8B415B8BF9A74031AD,3
38D2678162CF907604BF7,3
581B2AE4325EAC11FF528,3
9446C084012F6C23AF739,3
6AE5B77F93AFC6F08F5FE,3
57ECB2B3E67E55E7D00A2,3
A69CEF3E19A2F40E9EA90,3
C2FC1CA2BFF0273DB5A6D,3
1A7AFD99BA961086D0F78,3
42087D536FF4C327D0F71,3
57AEEDADE1E01E6646918,3
BE6762C391DE8FA68888C,3
867DC7826ACAB2C54BA6C,3
254192C76932C150B2BCE,3
D4E4E1BB9F96012D97A2F,3
B5919BC61809838E9BDAA,3
8896991F1C0FC91406C18,3
250D63BB94924D73F2AE1,3
54EA4BE787B2FCCFE54B2,3
A31A55D21E9EDDEF80CE2,3
CD5A5273EFF7DF2B7F249,3
F25DAB8F5059499773E40,3
B4E6F0478C0E71991BDE8,3
543B29C9ECDD50D1D670A,3
6C54EA03174523DA9E939,3
E0B5186D51B7AE64BFB50,3
9CC58E6EF1C2C04761B68,3
AE9CEAC5D088F4E1DE70C,3
932BA9036B783865D562B,3
780999F5F3F0EA6ABE8CF,3
53B9672FED34029266FF6,3
FB42A563B1240EB30C112,3
1B3F0AF1CF96693FD4BC9,3
2BFD0BF576DB446DCD712,3
385E45AFD37DF5E0BC687,3
A61F3C3F7B4D9689D6B2F,3
1D3F58AEF27A3741EB3F5,3
6C94DC3D02577B3791097,3
F30E6C2A16B4EC4090362,3
77C960930E01BA4CD1CB6,3
6CB2E570F13DE8518AC52,3
89EE9329B427015AB753B,3
C92E0574F73784884B301,3
6CC94D0344971416E9665,3
6CD93499E6EAC13E2BA2C,3
526A7BD969FC87E1EFEED,3
17D7627849AE0311B7320,3
13C9D24B4664CE08EC0E4,3
C16D67ABBFF1E4FA37166,3
BDF534039867B751C9E10,3
343340E82DB36195E05E4,3
250264B92B1BE61B60024,3
54B06634A19B2B6EE1776,3
54BAD8975A363ABFEBCE9,3
E3076804919CA23DB1803,3
D38B41C877ECBF75CE732,3
C2FFDF386BA818E8A1783,3
7AFEBABC3378F0C447B18,2
DC1CCAC3FE85AC39681D4,2
782A2D8B77D252430A81E,2
DE077352D9BC8DECBEDB4,2
0AEB05541AE5EEA2D6060,2
7940BDC1D0377019A6511,2
289DC603AF5B959597A39,2
77DD02ACAE225C2AB2AA0,2
A2BF33AD11753FA025F33,2
DAF653A9824A602EEE92F,2
0A6FBE68A1702EE8DEF3D,2
A18D672B31B542180F83D,2
A2B45023AB1B28B6B648A,2
DD253B377A9D856E63657,2
C424FDF0DE3AF875CBC84,2
DD5D0EA869540F04B5AF2,2
DC4EA1B9424F1EB3D604F,2
DD5892E360879CF294044,2
0AE0A152575751C06536F,2
0AC99E93B6975642803AB,2
7B6238FA02C07CC489200,2
C2F8285724194C52E0163,2
A1D69A76FAAAC142761D5,2
763035620D2154F347051,2
DE6EDAE807361C782CB0F,2
DC569CA9CB060FF0432D6,2
7B8391B193AB5E4DBBF58,2
284244D3E34A825EBBCD7,2
DE3BDC89E8020E7042B65,2
28AB6E7C054B2E0B3A970,2
DB05C75C1CD48B4E3980B,2
78DA673DDA1728A8D458C,2
123DA58A9E6440C3F9B12,2
1269E541C3CAC812D649D,2
7AD69FF96C80B66E8B202,2
74A9FF89D9690FC28350E,2
73A392BEE612C497BF3AB,2
76E700A48B73C8006644B,2
739E3C359011F314DE423,2
A1B35398957E0CDE85033,2
0B0E89896050A09040BDB,2
28E9466D771D2C2A59C36,2
2994D64D0E0B8DA8ED7C2,2
C4287EB2708D3345B9106,2
A15A28D4FBF42343FB852,2
0A5C20ECB315D820EC720,2
C29B75BED285991190C75,2
2998FAA3DEC31BFCF82FE,2
DCD85359F99A2594FDFC5,2
29833E68B4E2DCF2C6EF8,2
7838D1D85A31E53D1D1BF,2
29AFF5ACA1BF36982CC79,2
74506F1CE644BEE083F8C,2
1B6CC941FE383A2BC3942,2
799E4DC3DB3D951A4B5F1,2
29C4451B7D9CD8CAF955A,2
C3E089F8CAA93563B6A68,2
7A76D45A9BFEC99FF4A71,2
A2543F9A75FED38483351,2
28C38BC36594B39BE4757,2
0B3F37BFD016E6EA33AE3,2
79BB02617C4EFA2A18F72,2
C464663253E0EA6DB114F,2
CFD37AB11FE4FC918276A,2
234905FFECF512BB5CED7,2
8E4309A24CDB7342C6140,2
8E6EA1FD7A06E62E99450,2
8E71EDDFC21A53143B504,2
D01F9656EA8B53896937C,2
D015AC9B8E659E9EAE2AE,2
C84CFBDEAC7DF684042AC,2
0E0684676022B4480CEFC,2
8EFC6D4BD342A717978E4,2
CFE012DFDCF8CEDE9A0C3,2
CFDBC8057B31797F28E16,2
22FAF516B06A14D3944ED,2
22E67F22A48847C7BEF0F,2
8F6F1BA03E32C0E57B541,2
0BB343172EB5B4B2AED0D,2
CFA25AF14FE21AB846253,2
8F7DF051BDB1259B628E6,2
8F7F08B48865682C66115,2
8FBDAD872BFE28CCCBD46,2
22CD7FBCD48D64197FB49,2
9AE01E44A9CD094AE87F8,2
C8803EDAD7A1C16AFF4AC,2
8FE0141B7ABA70CF37092,2
CF3AD5B65FC77638CB7BC,2
22A40B5313D4EA09D860F,2
22722A4475CBCC75B4FA6,2
0E30702F9D660EAB2B87A,2
CF365F6D87D80CA693550,2
D030CC49691029BE8D9C2,2
8DF715136F19188E7AB00,2
1E1893B3C257FCB61C766,2
8DCBBBAB85E919C6C539F,2
D29F337ECDA2A43A209A7,2
8A7E2E37B2C3AFBD13C40,2
8A861829945F4F3E961C3,2
242F3A24CFCD3DB1AD1A1,2
D22B826A9BE91581A6263,2
8B1C52810E226EEB513AD,2
1172FAA9EABB324E0AD7B,2
8B6147C2DBAE39AC74CC7,2
1DCF9646FA7188903F295,2
D198FEDF2DF9C93BC5812,2
8BF3FC81794825864B8FE,2
D18EB3F2F39076BCAC2DB,2
8C0982E2B46337CD803DD,2
0DA4830ACB4342001D092,2
8C2CE0CE838AD41D3267C,2
9BCCFFD442271D1E8F2F8,2
D12B437C5D7F068918722,2
8CBBC12B854B309326558,2
8CC2FB4E313546E200348,2
8CFFF3C84556150870E81,2
1E0232140BBAC416F5058,2
114CB0543031743D82686,2
9B9F1FE684A35C3D96ED6,2
8D4ADE63E9C2AF8C46BE8,2
D0BDED2EDEEFD64387494,2
C819D9AF7FADEF5DF49C3,2
8DC9DA5DC547BF7359769,2
1E904E0442936886504A9,2
910B12A96CEF89C837D4A,2
0E96CCF7C082C8312EDDF,2
95F69383289AF907AAAAE,2
98D3173512E7E8EB3D445,2
CBFED88CF27D003FCA26F,2
C9B3D7F0FBA9790888A7A,2
963AB9781217FD996B9BB,2
C9EDDC3B263D94C24612A,2
988A08864ECB180777860,2
C9FA09637DEBF1FD8F2A2,2
202E844568F60B73698CC,2
9699B24BA1FE990958821,2
101BB69B5537847706C1C,2
96E1B6F2834D572132176,2
96F38BB0BB136E0CCC977,2
96F8BC407BFD639EEF854,2
1F587EB6DACF2CA70113E,2
201BA040BFAB0DF213FBA,2
98577DC9CEB1396C0C47F,2
CA3D41885731AD67BD96F,2
1FD9108802AE5B3B05BA7,2
97858535638FE4541ACCC,2
97907F6EB15856B60E137,2
1FCB4B70E95A5B6E9C588,2
979D7BE74CE85CAC47CF6,2
1FC69D8FCC171E11703E8,2
1FC688C4D054CDA27BD97,2
97C5F06F7B02F298F1D3B,2
1068E14A54A03434B96DC,2
1FB8A500F0F7A409A93E2,2
CC1338A26DF4B09BC7F6B,2
20816A384C03A1D34F37E,2
9113D6DFFA48FCEB42452,2
953DDF0E9EF991BCC3824,2
0ECBACA4FDB27B37AE31E,2
21F6ABACB8E3463F4ECAF,2
21C9B9ADF9C80D03551DD,2
91E930BB0141373518361,2
C9214B7A4D37F19BF6FE9,2
10DB02EB467554E262496,2
1EDDC2C537AD1FF1D9904,2
931B4C84A82E6CA4B2F0F,2
93270379EDED0C3544A44,2
C95351863C763ADD09810,2
9354D9BC363B77B9221C3,2
93934D15A2AA866801E74,2
0FD7A872E4AA7AB3384B4,2
217FA805AA239CF88DE3E,2
93D0AE439FC011A47D67B,2
94010D429DA5ADCE11FE1,2
C96E1874CCDAD74493066,2
CCFD2F6DC3921E3D31305,2
943508AFD1FAA50FA69AD,2
21310B4A0C68C8A009E17,2
9443BDFDBE7E83127E4A6,2
210644974F275544CEDBD,2
947F38FB1CA7FB975AB13,2
CCC033D6C08F816A9CEE5,2
0FE97090FC13A259749B8,2
950D0A3C53C8F7338BD55,2
9928445C2F13346D48A77,2
0D69AE3CBED4158AE8950,2
C72E4A3D533D3DE01C90A,2
D2B3E577AA788E6FDB1A7,2
D88660C932DEF4481CE67,2
80A35726D8406E430D1D6,2
1C33B0E240F05BCCF8529,2
80DCB370A79A12431F091,2
11DC1B43B81B85DFF74A8,2
26D08A9C4C70979735A31,2
9EDFD425E7110FD654AB0,2
819F199863512B98FE382,2
D7C1B97F4A23CE4485EB6,2
81D64EA9A52995141047F,2
81E529D865B293FADF18D,2
D77687412FBC07E55E8D3,2
1C4B0FBC845D762FC1501,2
1C8C127F44F357E18E6E2,2
D724E5D022E221D198D93,2
82CAFAEB4B53F93B46D62,2
D6BE40DAFF59ED6E12FB6,2
9E927409D8DA94DDD4EE8,2
267616165D4467977D2EE,2
82F8E6281924C35E5F98A,2
D6B94B2B22B810F4D7D45,2
D69DC62288756292C3DAE,2
830C65679D6827F538868,2
D6712BEBC5FEDEE0BB808,2
C573DF31897D46C0302AE,2
D657F84C26A27AEC337C9,2
C5843A3B6CF26DA7BE391,2
837FCDB5F5488DAF016DF,2
9F4F0BBCABC3C653F85CC,2
7FF1E96E2281D6DB493DD,2
D62419BB342990F913B5B,2
7F9AE34AE77D4228EA86D,2
0BB74D03D465D622AA93E,2
C47E9A6EF444EA4406D45,2
A04D7F7B5188C1BF44B1D,2
7C2CB2C3E40CDB1CBD43B,2
7C485111227140654726C,2
7C5BE767D076E23EE6D13,2
C4A68A70C92EB34269660,2
C4BA410E435D40B1D32E8,2
7CDAB36549B8C435C1212,2
281343277876027E44309,2
7D3C390310F4FD7119DEC,2
9FF51D47A702947BDDF71,2
7D4EBAF655FC1412E7C8E,2
7D96FE32740E4BA267F64,2
0C446F070DA55DDE4287F,2
9FB16F0562934E4F7E2CC,2
7DEF847F2CCA1E41206FD,2
7E2A6DF6CB2DACFF31D72,2
27D256744FC26727FFFAB,2
7E6BE91FEFE97F3E2AD32,2
D91D53A364C4B4A7C22FB,2
27BFB745BE1D592591FA8,2
7EFD362993B41552E1AF1,2
7F33A81F5225BFE0BA886,2
27BB35C334615D0997DB0,2
7F5587A800E742AC4ED38,2
D8CD6B692562DEC88D30E,2
8389D0133BC19C695DC90,2
83DF2A170854AA5F277DE,2
D2C5C545397FDBA69866A,2
876F6DB67DE0C1C1753C4,2
D43CBC25BCE8F6654C311,2
D431ACE4A199173BECFB6,2
1CBF4F13A425F9930AA85,2
25070646ED195FABE0883,2
D4297CA2D92F046947944,2
885E1F81C09BFF86974BD,2
8886969C32E87F4C56E36,2
8888FF90AEEDCCF7024EF,2
88963650AB64F35BCDCEF,2
88D64B9BB16B7DC8D71D0,2
0D487E607428F6293C274,2
D39F675878B6971A019EB,2
24EAA9E72D411CDB3994A,2
890845E678F3E8998B19B,2
89096B163998CF6597872,2
8915B0D420B325847A374,2
8923C4F79379C0CFA2237,2
D37340728BAF308F1740E,2
2492282FCAFD51D665576,2
897FD9F1A8DD2B8FFEEC9,2
C6F72852074F31BD4FDB0,2
D2F9417582869571D5874,2
0D4F73F018CE5DC8F32E2,2
D2EDA68AF862A15EF3BCA,2
D2E961BB18CFB9AF75811,2
245A495D19DEEA7796679,2
117BF57F76E65476BAD74,2
8773E53AA2B4155DDDBCA,2
874C7F8C3DAB442579807,2
9E7F08F481D4F6158C28A,2
25126FB862A1CFC78F2CB,2
D5E1D9C2535431A10885C,2
D5C493834BFC1457CA531,2
84254C18A3762F1BF934B,2
25ECC3D3BF8F08E90B085,2
8445B8D6A6C24BE6E8D26,2
25D597926EFAB7F0E525A,2
D571F1AC5BB687D593C28,2
853ADE8768F0578C8FFC2,2
D5644FF39EAB51CAD21B9,2
9DBDCEDCB22FB8B05C545,2
D52CB9F74C647223F76A6,2
9DB4295FEE6B3D9E18337,2
0D0BC4A6F9EA88FA53F23,2
85CC4E04C8FDB0CA01504,2
D50ED944DFAB8BEEB1D9F,2
860AF5492D019E1729943,2
73129A234126FF2491F38,2
D4F1BF6C9C8CDB0930C88,2
9D7A60EFF4AAFA2494414,2
11AAA17A50BDDB6C46B7A,2
86BF3094FD8F61D0472E4,2
D4B7273FBA8A22B2A9B13,2
0D133113071C061B04396,2
D48B448C4622BE1211AE8,2
D48817DCEA9CAAAE262F1,2
1CBAA3F6E698012625895,2
8739DFED2BAC5D7F7BF6F,2
D4F36F7022F8BC4DDBF9A,2
E456DA1CB71CEAA8F9AE5,2
7307FFDFDEEA2238DBDC4,2
519723E4E13CEE9B17645,2
BD3994FB39B1955842279,2
F372C837271684BAFF016,2
04F1DB7A907E3FE3E8B90,2
51CCF8780E15F0994E75F,2
AF895F119F03299233F5D,2
BCDC5660DA96784EA3EF5,2
51896CBDBCDB5DAA69927,2
17AD7ECB6F5136C645903,2
511F5C62DC4E3FAC81880,2
AFC90B180B1C5D6FB4575,2
B007377519F42CF3F1C74,2
F45DFC0ACFC8796D4F1F7,2
50967AF7876629FB172B7,2
F4609E75F6422D9898426,2
AF690799BB7D555BCDD9B,2
050489BAF9B2F6690FF7C,2
AB31C3837B37B945EEF79,2
53D55E34F1F5A486ED2A9,2
54A00199F1C1B865835AA,2
13BD1F50F5F9EE309B6BF,2
5462700711D0856AD25E5,2
AE8317B9845B7D9ABCE43,2
542F242FAF43C455C1B97,2
347DE57BCDC827D15AA00,2
13CD574EA46182F92F5D1,2
52AA90558CF10593D18A0,2
F2CBEEFA513C2110A0BC0,2
532BD8747D1A17D011672,2
0519808A4989E8A356821,2
530F2346C1B02B20511B0,2
17C5CF9623CB8CE214B81,2
52BDC4EF71F68E35D3865,2
50765B74CBABFAAF32C3E,2
14501D3B05C63E4715147,2
502048220123E3F2C28E4,2
35A2E975B597916B82A6C,2
045349581FE42270775AB,2
04452F26F43222E2D25E6,2
F5E02F97EF6D7E2AE2C6B,2
B166226D4C279ADB671E2,2
B166E2936F12C75A44556,2
35931166126EC991B3E28,2
F6329DF925642EE89A34C,2
B048EE1ED807D7670BB04,2
B1AAE806F31FC58FFCA8E,2
4CB1A0589D356BE5279C0,2
B1B45FA94719CAFD067C2,2
4C9213500B833FEC9629A,2
F671B70ACAF350CCCB28C,2
4C7912C0B1ACED3406681,2
BC0293764330CBE75990B,2
F5ABA3678F63A4BF0D917,2
174EDAC2761A0D47B636B,2
F598E0C1B67FC106D760B,2
F54F5B3C029786BDAB426,2
4F02532DDF9741CED5C04,2
B0BC5D7853830070F3F59,2
4F3375F007AEEA4BF3FB0,2
176BD2866086738AAA3C7,2
BC3EBEDA8BE723FACEF25,2
B0657439C867EC9AE6168,2
BC57DFC1CBE91EA86AFA9,2
34EABE1750416A05E10F4,2
4FF98FA9BD8C6D109A7F7,2
F4CD40208CD7C2939A49F,2
1781289327EA60433B486,2
500280F266ECC5F536223,2
F23D1FF949A363CBAC986,2
BDD3545A5281E8EF8C86C,2
F219B34B5C1206564A919,2
18C8A09A243D802A63078,2
59E5ABFBCF2627D6EE1EB,2
EEF5676FB53F0DBBF4603,2
334CD2447B5F2347D52D6,2
5994461A34D1511738721,2
597F479A17B489C0AF786,2
EF068C64348ECD9716094,2
594CACE960D3989BA7902,2
065E5C75D3052EAC22EBF,2
59268620D10133DDE2554,2
58F202436A08644B18486,2
EFD0219F5713A2D4665EA,2
58AAE7046D96BDE3884F0,2
337BA1180F1C0494D3BE2,2
AC37363CCC6387B2F460B,2
BE8F49CA660C3A1BB7A05,2
18D1AD0CEE8E54860652B,2
5A67422E142539A23B8CB,2
EE9455AF2FBAD3858B313,2
32CC0C4F7DA0C60DE7264,2
EE4E339516B641D1B4993,2
BEAE8743F0642394B4D68,2
ABAB6C5F5284293462649,2
5B04E6278CD286998B797,2
EE13DC524999F7DD34FB9,2
EDD34BA60ADBB264128A7,2
